0.059010,   -0.013002,   0.998173
0.070008,   0.157018,   0.985111
-0.078038,   0.083041,   0.993486
-0.092987,   -0.086988,   0.991860
0.046987,   -0.178952,   0.982735
0.199944,   -0.108970,   0.973729
0.211021,   0.052005,   0.976097
0.210999,   0.212999,   0.953997
-0.050982,   0.250913,   0.966666
-0.208056,   0.186050,   0.960259
-0.355044,   0.120015,   0.927114
-0.225050,   0.016004,   0.974216
-0.239998,   -0.156999,   0.957994
-0.107055,   -0.253129,   0.961491
0.031988,   -0.337873,   0.940648
0.191053,   -0.268075,   0.944264
0.333011,   -0.202007,   0.921030
0.350043,   -0.034004,   0.936116
0.353962,   0.131986,   0.925900
0.321087,   0.303082,   0.897243
0.124035,   0.337095,   0.933264
-0.028007,   0.395092,   0.918214
-0.189921,   0.343856,   0.919616
-0.340929,   0.281942,   0.896814
-0.483028,   0.214012,   0.849048
-0.492017,   0.052002,   0.869031
-0.364886,   -0.049984,   0.929710
-0.376988,   -0.226993,   0.897972
-0.251019,   -0.327024,   0.911068
-0.116041,   -0.415148,   0.902323
0.027007,   -0.490130,   0.871231
0.176089,   -0.413208,   0.893450
0.323985,   -0.380982,   0.865960
0.451026,   -0.272016,   0.850049
0.477203,   -0.106045,   0.872371
0.487906,   0.059988,   0.870832
0.468001,   0.231001,   0.853003
0.426147,   0.394136,   0.814282
0.266963,   0.442939,   0.855883
0.120952,   0.485807,   0.865657
-0.024989,   0.534766,   0.844631
-0.176029,   0.491082,   0.853142
-0.323126,   0.437171,   0.839328
-0.463978,   0.371982,   0.803961
-0.613900,   0.139977,   0.776874
-0.617975,   -0.018999,   0.785968
-0.493054,   -0.117013,   0.862094
-0.503790,   -0.292878,   0.812661
-0.383865,   -0.394861,   0.834705
-0.253926,   -0.486859,   0.835757
-0.113952,   -0.565762,   0.816657
0.037997,   -0.625950,   0.778937
0.182983,   -0.543949,   0.818924
0.328974,   -0.543956,   0.771938
0.446988,   -0.437988,   0.779979
0.565718,   -0.320840,   0.759621
0.595011,   -0.163003,   0.787015
0.611304,   -0.002001,   0.791393
0.600103,   0.163028,   0.783134
0.568061,   0.325035,   0.756081
0.512003,   0.482003,   0.711004
0.362192,   0.543287,   0.757401
0.211049,   0.594139,   0.776181
0.058967,   0.640642,   0.765572
-0.119057,   0.637302,   0.761361
-0.274102,   0.590219,   0.759282
-0.421992,   0.527990,   0.736986
-0.560010,   0.454008,   0.693012
-0.598017,   0.298008,   0.744021
-0.730015,   0.044001,   0.682014
-0.718931,   -0.123988,   0.683934
-0.607904,   -0.181971,   0.772878
-0.643781,   -0.311894,   0.698762
-0.524667,   -0.433725,   0.732535
-0.395115,   -0.537156,   0.745217
-0.255897,   -0.624749,   0.737703
-0.106010,   -0.694064,   0.712066
0.051982,   -0.740746,   0.669771
0.198017,   -0.665057,   0.720062
0.338997,   -0.682994,   0.646994
0.455869,   -0.583832,   0.671807
0.567210,   -0.477177,   0.671249
0.670100,   -0.360054,   0.649097
0.704211,   -0.210063,   0.678203
0.723245,   -0.057019,   0.688233
0.720289,   0.101041,   0.686276
0.696042,   0.258015,   0.670040
0.650084,   0.411053,   0.639082
0.582844,   0.557851,   0.590842
0.441061,   0.629087,   0.640089
0.292091,   0.685213,   0.667208
0.136935,   0.732653,   0.666684
-0.035006,   0.744130,   0.667117
-0.207001,   0.724004,   0.658004
-0.361776,   0.671585,   0.646600
-0.506971,   0.602966,   0.615965
-0.641109,   0.517088,   0.567097
-0.690897,   0.366945,   0.622907
-0.718746,   0.206927,   0.663766
-0.821800,   0.110973,   0.558864
-0.820917,   -0.048995,   0.568942
-0.787722,   -0.210926,   0.578796
-0.733198,   -0.353096,   0.581157
-0.632761,   -0.470822,   0.614768
-0.516033,   -0.577036,   0.633040
