-0.208098,   0.525514,   0.850005
0.202387,   0.526131,   0.851002
0.409956,   0.175267,   0.918257
-0.412630,   0.742620,   0.565889
-0.207127,   0.959492,   0.280092
-0.872713,   0.525505,   0.064764
-0.746815,   0.526129,   0.455449
-0.415238,   0.175473,   0.915841
-0.746636,   0.175268,   0.673642
-0.665701,   0.742619,   -0.217574
-0.330391,   0.959489,   -0.110458
-0.331275,   0.525513,   -0.809983
-0.663936,   0.526130,   -0.569521
-0.999332,   0.175474,   -0.111904
-0.871398,   0.175267,   -0.501922
0.001214,   0.742616,   -0.700356
0.002949,   0.959483,   -0.348370
0.667975,   0.525509,   -0.565356
0.336490,   0.526126,   -0.807431
0.202383,   -0.175470,   0.985002
0.208094,   0.175265,   -0.983848
0.666452,   0.742619,   -0.215262
0.332212,   0.959489,   -0.104850
0.205064,   0.958364,   0.285421
0.412630,   0.742620,   0.565889
0.746093,   0.175315,   0.674232
0.744110,   0.525505,   0.460568
0.871894,   0.526125,   0.070507
0.874264,   0.175471,   -0.496841
1.000000,   0.175267,   -0.106112
